timestamp,timestamp_local,ax,ay,az,fall_state
2554091,2024-02-06 10:30:55.165012,-0.9978426694869996,9.65299129486084,-0.4857603311538696,0
2554167,2024-02-06 10:30:55.239608,-1.0098072290420532,9.667348861694336,-0.3804723918437958,0
2554244,2024-02-06 10:30:55.314809,-0.8159816861152649,9.571632385253906,-0.5025107264518738,0
2554321,2024-02-06 10:30:55.389846,-0.9451987147331238,9.571632385253906,-0.4594383537769317,0
2554397,2024-02-06 10:30:55.464786,-0.904519259929657,9.480701446533203,-0.3972227573394775,0
2554473,2024-02-06 10:30:55.539790,-0.923662543296814,9.475915908813477,-0.0693943351507186,0
2554550,2024-02-06 10:30:55.614640,-1.0839873552322388,9.36823558807373,0.0765730589628219,0
2554626,2024-02-06 10:30:55.704236,-0.8470894694328308,9.425664901733398,0.3230426013469696,0
2554703,2024-02-06 10:30:55.779047,-0.7154794931411743,8.693434715270996,-0.7968384027481079,0
2554780,2024-02-06 10:30:55.854011,-0.0741801485419273,9.497451782226562,-2.457516670227051,0
2554856,2024-02-06 10:30:55.929791,0.7681235074996948,10.60776138305664,-6.688178062438965,0
2554932,2024-02-06 10:30:56.004672,1.742037057876587,10.74655055999756,-6.499138355255127,0
2555009,2024-02-06 10:30:56.079077,2.0985803604125977,9.753493309020996,-7.408443450927734,0
2555085,2024-02-06 10:30:56.154560,0.7537660598754883,10.28471851348877,-6.616390705108643,0
2555162,2024-02-06 10:30:56.229615,0.825553297996521,9.31319808959961,-6.063629150390625,0
2555239,2024-02-06 10:30:56.305780,0.1722893863916397,8.33210563659668,-5.599404811859131,0
2555315,2024-02-06 10:30:56.379594,-0.308685153722763,8.281854629516602,-5.228504180908203,0
2555391,2024-02-06 10:30:56.514548,-0.0909305065870285,8.111958503723145,-4.314413070678711,0
2555468,2024-02-06 10:30:56.544078,-0.964341938495636,7.808059215545654,-3.8621537685394287,0
2555544,2024-02-06 10:30:56.619788,-1.277812957763672,7.073436260223389,-2.718343496322632,0
2555621,2024-02-06 10:30:56.694795,-1.7970739603042605,7.492195129394531,-1.1462029218673706,0
2555698,2024-02-06 10:30:56.769666,-1.4022440910339355,8.336892127990723,-1.1964540481567385,0
2555774,2024-02-06 10:30:56.844748,-2.0985803604125977,8.583361625671387,-0.3326142132282257,0
2555850,2024-02-06 10:30:56.919768,-1.4812101125717163,9.585989952087402,-1.454888105392456,0
2555927,2024-02-06 10:30:56.994612,1.7563945055007937,10.11960792541504,-0.5072965025901794,0
2556003,2024-02-06 10:30:57.068974,2.802095413208008,11.665427207946776,-1.318492412567139,0
2556080,2024-02-06 10:30:57.143967,1.560176134109497,11.361527442932127,-1.3639576435089111,0
2556157,2024-02-06 10:30:57.234780,1.306527853012085,9.12415885925293,-0.7106937170028687,0
2556233,2024-02-06 10:30:57.309301,1.2108114957809448,8.164602279663086,-0.7035149931907654,0
2556309,2024-02-06 10:30:57.384219,1.1749178171157837,9.37541389465332,0.033500712364912,0
2556386,2024-02-06 10:30:57.459813,1.2347406148910522,9.088264465332031,0.016750356182456,0
2556462,2024-02-06 10:30:57.534269,1.5075321197509766,8.844188690185547,0.1172524988651275,0
2556539,2024-02-06 10:30:57.609037,1.4788172245025637,9.693670272827148,0.6389064788818359,0
2556616,2024-02-06 10:30:57.684423,1.9908995628356931,9.442415237426758,0.6939433217048645,0
2556692,2024-02-06 10:30:57.759789,1.868861198425293,9.38259220123291,0.9595561623573304,0
2556768,2024-02-06 10:30:57.834057,1.2443121671676636,9.303627014160156,1.0696299076080322,0
2556845,2024-02-06 10:30:57.909041,0.7178724408149719,9.23662567138672,1.5362470149993896,0
2556921,2024-02-06 10:30:58.044025,0.9164838194847108,9.674527168273926,2.036364793777466,0
2556998,2024-02-06 10:30:58.074141,0.4450809061527252,9.65299129486084,2.158403158187866,0
2557075,2024-02-06 10:30:58.149308,-0.1555390208959579,13.57496738433838,0.5431901216506958,0
2557151,2024-02-06 10:30:58.224026,-0.3469716608524322,7.903775215148926,-0.6149773597717285,0
2557227,2024-02-06 10:30:58.299786,-0.5766908526420593,9.961676597595217,-0.0550368875265121,0
2557304,2024-02-06 10:30:58.374053,-0.6125844717025757,9.518988609313965,0.6532639265060425,0
2557380,2024-02-06 10:30:58.449757,-0.6987291574478149,8.997334480285645,0.7106937170028687,0
2557457,2024-02-06 10:30:58.524051,-0.9212695956230164,9.12415885925293,1.3735291957855225,0
2557534,2024-02-06 10:30:58.599067,-0.5742979645729065,9.303627014160156,1.86646831035614,0
2557610,2024-02-06 10:30:58.674379,-0.5025107264518738,9.502238273620604,1.9693633317947388,0
2557686,2024-02-06 10:30:58.764393,-0.7824809551239014,9.79417324066162,3.0102784633636475,0
2557763,2024-02-06 10:30:58.838987,-0.06460852175951,13.041349411010742,2.8619179725646973,0
2557839,2024-02-06 10:30:58.915307,1.0002355575561523,8.822651863098145,0.7800880670547485,0
2557916,2024-02-06 10:30:58.989610,1.7372512817382812,8.190924644470215,0.3661149442195892,0
2557993,2024-02-06 10:30:59.064772,1.541032791137695,9.672134399414062,0.3732936680316925,0
2558069,2024-02-06 10:30:59.139043,1.0672370195388794,9.820494651794434,1.9621846675872805,0
2558146,2024-02-06 10:30:59.214599,0.648478090763092,8.683863639831543,1.3759222030639648,0
2558222,2024-02-06 10:30:59.289769,0.6317277550697327,9.562060356140137,1.9885066747665403,0
2558298,2024-02-06 10:30:59.364689,0.2895418703556061,9.36823558807373,2.086615800857544,0
2558375,2024-02-06 10:30:59.439759,0.1435744911432266,9.413700103759766,2.079437017440796,0
2558452,2024-02-06 10:30:59.529787,-1.0337363481521606,11.47638702392578,3.1442811489105225,0
2558528,2024-02-06 10:30:59.604136,-0.8303391337394714,10.959519386291504,1.019378900527954,0
2558604,2024-02-06 10:30:59.679732,-1.1820966005325315,7.267261981964111,-0.4690099954605102,0
2558681,2024-02-06 10:30:59.754064,-0.4714028835296631,10.375649452209473,0.4714028835296631,0
2558757,2024-02-06 10:30:59.829741,-0.7130866050720215,9.239018440246582,1.42378032207489,0
2558834,2024-02-06 10:30:59.904741,-1.0624512434005735,8.659934043884277,1.8186101913452148,0
2558911,2024-02-06 10:30:59.979776,-0.904519259929657,9.315590858459473,2.0052568912506104,0
2558987,2024-02-06 10:31:00.054078,-0.667621374130249,8.975798606872559,2.017221450805664,0
2559063,2024-02-06 10:31:00.144644,-0.5360113978385925,9.174409866333008,2.6298060417175293,0
2559140,2024-02-06 10:31:00.204793,-0.7537660598754883,10.416329383850098,3.5797905921936035,0
2559216,2024-02-06 10:31:00.294718,-0.3661149442195892,10.179430961608888,1.5984625816345217,0
2559292,2024-02-06 10:31:00.369022,0.521653950214386,8.21963882446289,1.868861198425293,0
2559369,2024-02-06 10:31:00.444733,2.0124356746673584,8.435001373291016,-0.4785816073417663,0
2559446,2024-02-06 10:31:00.519186,1.4070299863815308,11.239489555358888,1.2227760553359983,0
2559522,2024-02-06 10:31:00.594735,1.359171748161316,9.51180934906006,1.4788172245025637,0
2559599,2024-02-06 10:31:00.669168,1.0528795719146729,8.865724563598633,1.0672370195388794,0
2559675,2024-02-06 10:31:00.744016,0.7705163955688477,9.507023811340332,1.100737690925598,0
2559752,2024-02-06 10:31:00.819018,0.4020085632801056,9.935354232788086,1.5266753435134888,0
2559829,2024-02-06 10:31:00.894010,-0.6628355383872986,13.086813926696776,1.05048668384552,0
2559905,2024-02-06 10:31:00.969730,-0.1986113786697387,7.602269172668457,1.2108114957809448,0
2559982,2024-02-06 10:31:01.059738,0.5862624645233154,9.152873039245604,0.7130866050720215,0
2560058,2024-02-06 10:31:01.134676,-0.0406794361770153,10.557510375976562,1.0145930051803589,0
2560134,2024-02-06 10:31:01.209770,0.3421858549118042,9.456772804260254,1.4572809934616089,0
2560211,2024-02-06 10:31:01.284049,-0.102895051240921,9.655384063720703,1.7228938341140747,0
2560288,2024-02-06 10:31:01.359745,-0.0311078056693077,9.39934253692627,1.8329676389694212,0
2560364,2024-02-06 10:31:01.434786,-0.4546525478363037,8.753257751464844,1.5123178958892822,0
2560441,2024-02-06 10:31:01.524707,-0.5503688454627991,9.475915908813477,1.619998812675476,0
2560517,2024-02-06 10:31:01.584418,-0.461831271648407,9.538131713867188,1.8042527437210083,0
2560593,2024-02-06 10:31:01.659739,-0.0526439771056175,9.590775489807127,1.983720779418945,0
2560670,2024-02-06 10:31:01.734766,1.021771788597107,10.457008361816406,1.5003533363342283,0
2560747,2024-02-06 10:31:01.824766,1.3687434196472168,8.22921085357666,0.0143574485555291,0
2560823,2024-02-06 10:31:01.898999,0.9930568337440492,9.901853561401367,0.9906639456748962,0
2560900,2024-02-06 10:31:01.974803,1.739644169807434,9.394556999206545,0.8638398051261902,0
2560976,2024-02-06 10:31:02.049722,1.3160994052886963,8.77479362487793,0.2775773406028747,0
2561052,2024-02-06 10:31:02.124551,0.600619912147522,8.590539932250977,0.2536482512950897,0
2561129,2024-02-06 10:31:02.199572,0.2321120798587799,9.25576877593994,1.6415349245071411,0
2561206,2024-02-06 10:31:02.274745,0.1387886703014373,9.473523139953612,0.4067943692207336,0
2561282,2024-02-06 10:31:02.349575,-1.97893500328064,9.373021125793455,-0.2488624453544616,0
2561359,2024-02-06 10:31:02.424712,-2.979170560836792,6.149773597717285,-0.6341206431388855,0
2561435,2024-02-06 10:31:02.499709,-1.3639576435089111,7.6692705154418945,-0.1387886703014373,0
2561511,2024-02-06 10:31:02.589730,-2.438373327255249,8.676684379577637,1.1342384815216064,0
2561588,2024-02-06 10:31:02.664548,-2.706378936767578,8.726935386657715,1.749215841293335,0
2561665,2024-02-06 10:31:02.739541,-3.139495372772217,8.908797264099121,2.3163349628448486,0
2561741,2024-02-06 10:31:02.814351,-3.2830698490142822,9.530953407287598,3.161031484603882,1
2561818,2024-02-06 10:31:02.889729,-2.7494513988494877,8.33210563659668,2.0674726963043213,1
2561894,2024-02-06 10:31:02.964721,-3.598933696746826,9.294054985046388,1.8999689817428589,1
2561970,2024-02-06 10:31:03.039686,-2.713557720184326,9.727170944213867,2.9121692180633545,1
2562047,2024-02-06 10:31:03.114724,-8.095208168029785,9.428057670593262,4.508238792419434,1
2562124,2024-02-06 10:31:03.189717,-8.578575134277344,11.402207374572754,-5.333792209625244,1
2562200,2024-02-06 10:31:03.264710,-11.629533767700195,11.217952728271484,0.806410014629364,1
2562277,2024-02-06 10:31:03.399732,-8.353642463684082,10.619726181030272,0.0382865294814109,1
2562353,2024-02-06 10:31:03.429160,-8.540288925170898,1.4979604482650757,-0.4570454359054565,1
2562429,2024-02-06 10:31:03.504712,-5.142359256744385,8.856152534484863,-0.2919347882270813,1
2562506,2024-02-06 10:31:03.579716,-5.290719985961914,7.195474624633789,1.1509888172149658,1
2562583,2024-02-06 10:31:03.654700,-17.341405868530273,10.777658462524414,4.067943572998047,1
2562659,2024-02-06 10:31:03.729681,-5.857839107513428,5.357721328735352,4.180410385131836,1
2562736,2024-02-06 10:31:03.804675,-10.741764068603516,6.642713069915772,4.534560680389404,1
2562812,2024-02-06 10:31:03.879709,-8.896832466125488,3.426644325256348,4.46995210647583,1
2562888,2024-02-06 10:31:03.954716,-7.420407772064209,1.366350531578064,4.848031997680664,1
2562965,2024-02-06 10:31:04.044625,-7.071043491363525,2.8427748680114746,5.742979526519775,1
2563041,2024-02-06 10:31:04.104399,-7.56158971786499,2.8212387561798096,6.403421878814697,1
2563118,2024-02-06 10:31:04.194719,-6.116272926330566,3.5391111373901367,6.130630493164063,1
2563195,2024-02-06 10:31:04.269757,-6.657070159912109,4.295269966125488,6.33642053604126,1
2563271,2024-02-06 10:31:04.344439,-5.869803428649902,4.328770637512207,6.781501770019531,1
2563347,2024-02-06 10:31:04.419357,-5.40797233581543,3.6204700469970703,6.7838945388793945,1
2563424,2024-02-06 10:31:04.494594,-5.644870281219482,4.20194673538208,6.338813304901123,1
2563500,2024-02-06 10:31:04.569564,-6.243097305297852,4.52259635925293,6.063629150390625,1
2563577,2024-02-06 10:31:04.644707,-6.010984897613525,4.376628875732422,6.039700031280518,1
2563654,2024-02-06 10:31:04.718995,-5.795623302459717,4.481916904449463,6.470423698425293,1
2563730,2024-02-06 10:31:04.809439,-6.269419193267822,4.960498332977295,6.503924369812012,1
2563806,2024-02-06 10:31:04.869682,-7.0160064697265625,4.709243297576904,5.812373638153076,1
2563883,2024-02-06 10:31:04.959746,-6.312491416931152,4.984427452087402,5.2811479568481445,1
2563959,2024-02-06 10:31:05.034752,-6.396243095397949,5.45104455947876,4.754708290100098,1
2564036,2024-02-06 10:31:05.109701,-5.417543888092041,6.434529781341553,4.412522315979004,1
2564113,2024-02-06 10:31:05.184755,-5.508474349975586,6.345992088317871,4.209125518798828,1
2564189,2024-02-06 10:31:05.259737,-5.360114097595215,6.688178062438965,3.725757837295532,1
2564265,2024-02-06 10:31:05.334746,-5.757337093353272,7.099758148193359,3.175389051437378,1
2564342,2024-02-06 10:31:05.409734,-6.750393867492676,6.886789321899414,3.2017109394073486,1
2564418,2024-02-06 10:31:05.484752,-6.898754119873047,7.233761310577393,2.696807384490967,1
2564495,2024-02-06 10:31:05.574708,-7.370156764984131,6.135416507720947,2.340264081954956,1
2564572,2024-02-06 10:31:05.679731,-6.915504455566406,5.965519905090332,1.6846072673797607,1
2564648,2024-02-06 10:31:05.768999,-7.425193786621094,6.221560955047607,2.294798851013184,1
2564725,2024-02-06 10:31:05.798883,-8.099993705749512,6.5374250411987305,1.426173210144043,1
