timestamp,timestamp_local,ax,ay,az,fall_state
2224829,2024-02-06 10:25:25.905933,0.5336185097694397,9.92099666595459,1.809038519859314,0
2224906,2024-02-06 10:25:25.980814,1.4285660982131958,8.659934043884277,2.017221450805664,0
2224982,2024-02-06 10:25:26.055790,1.3472073078155518,9.4950590133667,2.0220072269439697,0
2225059,2024-02-06 10:25:26.130785,0.8303391337394714,9.325162887573242,2.4216229915618896,0
2225135,2024-02-06 10:25:26.205819,1.356778860092163,8.935118675231934,2.459909439086914,0
2225211,2024-02-06 10:25:26.280797,1.3854937553405762,9.394556999206543,2.2804415225982666,0
2225288,2024-02-06 10:25:26.370714,1.0480937957763672,9.4950590133667,2.9815635681152344,0
2225365,2024-02-06 10:25:26.445659,0.23689790070056915,10.818337440490723,2.7638089656829834,0
2225441,2024-02-06 10:25:26.520602,0.509689450263977,10.114822387695312,2.577162027359009,0
2225518,2024-02-06 10:25:26.595731,-0.32543548941612244,8.399106979370117,1.4285660982131958,0
2225594,2024-02-06 10:25:26.670732,-1.0863802433013916,8.437394142150879,1.4812101125717163,0
2225670,2024-02-06 10:25:26.745755,-0.8327320218086243,10.445043563842773,2.5963053703308105,0
2225747,2024-02-06 10:25:26.820704,-0.923662543296814,8.743685722351074,2.8140599727630615,0
2225824,2024-02-06 10:25:26.895620,-1.1868823766708374,8.76761531829834,2.6298060417175293,0
2225900,2024-02-06 10:25:26.970713,-0.8734114766120911,9.29644775390625,2.8140599727630615,0
2225977,2024-02-06 10:25:27.090752,-0.5958341360092163,8.86333179473877,3.218461275100708,0
2226053,2024-02-06 10:25:27.135882,-0.6915504336357117,9.181588172912598,2.735093832015991,0
2226129,2024-02-06 10:25:27.210759,-0.5240468978881836,9.246196746826172,3.0102784633636475,0
2226206,2024-02-06 10:25:27.285774,-0.19382555782794952,8.93272590637207,3.7616515159606934,0
2226283,2024-02-06 10:25:27.360729,0.648478090763092,11.40699291229248,2.0626866817474365,0
2226359,2024-02-06 10:25:27.434941,0.9571632146835327,10.210538864135742,2.7997024059295654,0
2226436,2024-02-06 10:25:27.510116,0.8159816861152649,8.762829780578613,1.3902796506881714,0
2226512,2024-02-06 10:25:27.585838,2.072258472442627,7.9994916915893555,1.275420069694519,0
2226588,2024-02-06 10:25:27.660114,1.3424214124679565,10.725013732910156,1.3400285243988037,0
2226665,2024-02-06 10:25:27.735781,1.7635732889175415,8.652755737304688,2.17036771774292,0
2226742,2024-02-06 10:25:27.810018,1.928683876991272,9.310805320739746,2.184725046157837,0
2226818,2024-02-06 10:25:27.915711,0.6125844717025757,9.449594497680664,2.2254045009613037,0
2226895,2024-02-06 10:25:27.975033,0.2536482512950897,9.195945739746094,3.0892443656921387,0
2226971,2024-02-06 10:25:28.050768,0.25843408703804016,9.016477584838867,2.818845748901367,0
2227047,2024-02-06 10:25:28.125003,-0.37807947397232056,12.59387493133545,3.077279806137085,0
2227124,2024-02-06 10:25:28.200408,1.0696299076080322,11.567317962646484,1.0313433408737183,0
2227201,2024-02-06 10:25:28.275803,-1.1844894886016846,5.941590785980225,0.8949476480484009,0
2227277,2024-02-06 10:25:28.350747,-0.5025107264518738,10.722620964050293,1.5482115745544434,0
2227354,2024-02-06 10:25:28.425836,0.382865309715271,9.404129028320312,2.964813232421875,0
2227430,2024-02-06 10:25:28.500758,-0.6987291574478149,7.78652286529541,3.1227450370788574,0
2227506,2024-02-06 10:25:28.575776,-0.7346227765083313,9.430450439453125,3.1083877086639404,0
2227583,2024-02-06 10:25:28.665074,-0.9404128789901733,8.667113304138184,3.563040256500244,0
2227660,2024-02-06 10:25:28.739961,-0.6939433217048645,8.853759765625,3.1371026039123535,0
2227737,2024-02-06 10:25:28.815002,0.12921704351902008,9.260554313659668,3.9363338947296143,0
2227813,2024-02-06 10:25:28.890115,-0.2943277060985565,8.604897499084473,4.376628875732422,0
