timestamp,timestamp_local,ax,ay,az,fall_state
3206143,2024-02-06 10:41:47.209513,0.3804723918437958,9.337127685546877,2.481445789337158,0
3206219,2024-02-06 10:41:47.284297,0.3493645787239074,9.349091529846191,2.5245180130004883,0
3206295,2024-02-06 10:41:47.359315,0.3924369215965271,9.349091529846191,2.4981961250305176,0
3206372,2024-02-06 10:41:47.434309,0.3421858549118042,9.327555656433104,2.550840139389038,0
3206449,2024-02-06 10:41:47.509304,0.3756865561008453,9.356270790100098,2.541268348693848,0
3206525,2024-02-06 10:41:47.584271,0.2680056989192962,9.475915908813477,2.232583284378052,0
3206602,2024-02-06 10:41:47.673612,0.5072965025901794,9.554882049560549,2.184725046157837,0
3206678,2024-02-06 10:41:47.749190,0.7968384027481079,8.930333137512207,2.4623024463653564,0
3206754,2024-02-06 10:41:47.823690,0.667621374130249,9.894675254821776,2.467088222503662,0
3206831,2024-02-06 10:41:47.898800,0.8877689242362976,8.911190032958984,2.871489763259888,0
3206908,2024-02-06 10:41:47.988741,0.3565433025360107,9.21748161315918,2.495803117752075,0
3206984,2024-02-06 10:41:48.094319,0.1196454018354415,9.667348861694336,2.311549186706543,0
3207061,2024-02-06 10:41:48.123922,-0.9667348861694336,8.973404884338379,1.928683876991272,0
3207137,2024-02-06 10:41:48.199005,-2.5029819011688232,9.195945739746094,1.263455510139465,0
3207213,2024-02-06 10:41:48.274945,-2.6513421535491943,9.882710456848145,1.3926725387573242,0
3207290,2024-02-06 10:41:48.348669,-2.5891265869140625,9.65299129486084,1.801859736442566,0
3207367,2024-02-06 10:41:48.438705,-2.373764753341675,9.27969741821289,2.1129379272460938,0
3207443,2024-02-06 10:41:48.514189,-2.017221450805664,9.514202117919922,1.4836030006408691,0
3207520,2024-02-06 10:41:48.589287,-1.6774286031723022,9.282090187072754,1.7827165126800537,0
3207596,2024-02-06 10:41:48.663694,-2.3976938724517822,9.090658187866213,1.6654640436172483,0
3207673,2024-02-06 10:41:48.738557,-1.8640754222869875,9.959283828735352,1.4094228744506836,0
3207750,2024-02-06 10:41:48.813600,-1.5099250078201294,8.808294296264648,1.1509888172149658,0
3207826,2024-02-06 10:41:48.904276,0.3182567656040191,11.70849895477295,0.4450809061527252,0
3207903,2024-02-06 10:41:48.963789,0.6819788217544556,10.06935691833496,1.201239824295044,0
3207979,2024-02-06 10:41:49.039100,0.9930568337440492,9.595561027526855,1.746822953224182,0
3208055,2024-02-06 10:41:49.114278,0.6077986359596252,9.009299278259276,1.019378900527954,0
3208132,2024-02-06 10:41:49.204356,0.7609447836875916,9.18398094177246,0.7800880670547485,0
3208208,2024-02-06 10:41:49.279305,-0.2321120798587799,9.751100540161133,1.710929274559021,0
3208285,2024-02-06 10:41:49.354273,0.2871489822864532,9.753493309020996,2.368978977203369,0
3208362,2024-02-06 10:41:49.429292,-0.1244312226772308,9.04519271850586,2.2086541652679443,0
3208438,2024-02-06 10:41:49.504261,-0.3924369215965271,8.966226577758789,2.0411505699157715,0
3208514,2024-02-06 10:41:49.579292,-0.0119645409286022,9.612311363220217,2.1799392700195312,0
3208591,2024-02-06 10:41:49.653675,-0.5144752264022827,9.674527168273926,3.189746379852295,0
3208667,2024-02-06 10:41:49.729266,-1.3519930839538574,13.242353439331056,1.770751953125,0
3208744,2024-02-06 10:41:49.804299,-1.1629533767700195,7.147616386413574,-2.055508136749268,0
3208821,2024-02-06 10:41:49.879349,-1.7875022888183594,10.933197021484377,1.4357448816299438,0
3208897,2024-02-06 10:41:49.969298,-1.2443121671676636,8.899225234985352,2.9121692180633545,0
3208973,2024-02-06 10:41:50.044250,-1.0839873552322388,8.590539932250977,2.053115129470825,0
3209050,2024-02-06 10:41:50.118978,-1.1581674814224243,9.038013458251951,2.1057591438293457,0
3209126,2024-02-06 10:41:50.194358,-0.8805902004241943,9.030835151672363,2.7805593013763428,0
3209203,2024-02-06 10:41:50.268956,-1.148595929145813,9.40891456604004,3.273498296737671,0
3209280,2024-02-06 10:41:50.343770,-0.184253916144371,9.849209785461426,4.278519630432129,0
3209356,2024-02-06 10:41:50.419284,-1.770751953125,12.187081336975098,3.98419189453125,0
3209432,2024-02-06 10:41:50.494153,0.4785816073417663,7.03993558883667,1.1509888172149658,0
3209509,2024-02-06 10:41:50.569129,-0.0143574485555291,9.648205757141112,1.5290682315826416,0
3209585,2024-02-06 10:41:50.643544,-0.4283305406570434,9.806137084960938,3.1586387157440186,0
3209662,2024-02-06 10:41:50.733972,0.1770751923322677,7.817630767822266,2.340264081954956,0
3209739,2024-02-06 10:41:50.809268,0.1603248417377472,8.920761108398438,3.1442811489105225,0
3209815,2024-02-06 10:41:50.883947,-0.0263219885528087,9.377806663513184,3.5510756969451904,0
3209891,2024-02-06 10:41:50.959269,-0.9930568337440492,8.87051010131836,3.5223608016967773,0
3209968,2024-02-06 10:41:51.033743,-0.6030128598213196,9.377806663513184,3.393143653869629,0
3210044,2024-02-06 10:41:51.108976,-1.299349069595337,11.63192653656006,3.6156840324401855,0
3210121,2024-02-06 10:41:51.183696,-1.2132043838500977,10.57186794281006,2.395301103591919,0
3210198,2024-02-06 10:41:51.258928,-1.6582852602005005,7.817630767822266,0.0717872455716133,0
3210274,2024-02-06 10:41:51.333767,-1.7324655055999756,10.038249015808104,2.380943536758423,0
3210350,2024-02-06 10:41:51.409280,-1.4883887767791748,8.813080787658691,2.167974710464477,0
