timestamp,ax,ay,az,fall_state,time_interval,vx,dx,vy,dy,vz,dz,angle_xy,angle_yz,angle_zx,g_force,jerk,orientation_xy,orientation_yz,orientation_zx,magnitude_acceleration,magnitude_velocity,magnitude_displacement,impact_detection
2024-02-06 10:04:01.135501,-0.3469716608524322,9.712814331054688,0.708300769329071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0459118252821784,85.8291250085462,116.098610101322,9.74478535129472,inf,92.04591182528218,4.1708749914538075,-26.09861010132198,9.74478535129472,0.0,0.0,1
2024-02-06 10:04:01.210275,-0.3804723918437958,9.55727481842041,0.4211518168449402,0,7.4774e-05,-2.7196950798153878e-05,-1.016812399490579e-09,0.0007204508230314254,2.6935494920675902e-08,4.222684383928776e-05,1.5787350106194513e-09,-2.2797248796238208,87.47683085269904,132.094945841244,9.574112494043508,-2282.5160784659365,92.27972487962383,2.523169147300966,-42.09494584124399,9.574112494043508,0.0007221995353640177,2.700087402865453e-08,0
2024-02-06 10:04:01.284674,-0.3661149442195892,9.638633728027344,0.588655412197113,0,7.4399e-05,-2.7056965672641995e-05,-1.0066397901523049e-09,0.0007168515901789665,2.6666000718198957e-08,4.203750498384237e-05,1.5629354452151146e-09,-2.1752835541608775,86.50514456187915,121.8795963368625,9.663530177412195,1201.8667370352698,92.17528355416088,3.4948554381208465,-31.879596336862495,9.663530177412195,0.000718592675692419,2.673072548914479e-08,0
2024-02-06 10:04:01.360230,-0.339792937040329,9.588382720947266,0.339792937040329,0,7.555599999999999e-05,-2.7465333381950856e-05,-1.0381809401553866e-09,0.0007279744191946982,2.7501832564621614e-08,4.257461235387623e-05,1.6118835550949844e-09,-2.0295974802069883,87.97040251979301,135.0,9.600416745302523,-835.3199230990526,92.02959748020699,2.0295974802069883,-45.0,9.600416745302523,0.0007297353610431132,2.756858325471531e-08,0
2024-02-06 10:04:01.435105,-0.4809745252132416,9.667348861694336,0.3302213251590729,0,7.487499999999999e-05,-2.7185862061053514e-05,-1.0195722081070434e-09,0.0007214178425908087,2.7008314499483646e-08,4.234647249759733e-05,1.5829679257030575e-09,-2.848258237431687,88.04362758182454,145.52778536370215,9.684937616278006,1128.826323545686,92.84825823743168,1.956372418175468,-55.52778536370215,9.684937616278006,0.0007231707947901168,2.7073868712180156e-08,0
2024-02-06 10:04:01.510089,-0.5647262930870056,9.877924919128418,0.2440766245126724,0,7.4984e-05,-2.724285275565088e-05,-1.0225385730645541e-09,0.0007224830600118636,2.70870070986755e-08,4.237777173585444e-05,1.587585397013781e-09,-3.2720688194576657,88.58454933299913,156.62583509517367,9.897064710947152,2828.9647747405584,93.27206881945767,1.4154506670008693,-66.62583509517367,9.897064710947152,0.0007242374062195825,2.7152752458819217e-08,0
2024-02-06 10:04:01.600098,-0.4546525478363037,9.980819702148438,0.1124666780233383,0,9.000900000000001e-05,-3.490093629808725e-05,-1.4893937883307622e-09,0.0008716718789792061,3.906309607784592e-08,4.505630329615622e-05,2.2444338856917617e-09,-2.6081701964482216,89.354402397312,166.10575379404762,9.99180262113469,1052.5381927089297,92.60817019644823,0.6455976026880106,-76.10575379404762,9.99180262113469,0.0008735330620098693,3.915585846985073e-08,0
2024-02-06 10:04:01.675327,-0.5551546812057495,9.82767391204834,0.2225404530763626,0,7.522900000000001e-05,-2.743846087546647e-05,-1.0287056432182002e-09,0.000725287111170292,2.7261569140641127e-08,4.258060059732943e-05,1.5967971659189027e-09,-3.233140620450251,88.70280086952083,158.15602316894106,9.845856767944353,-1940.0211778747191,93.23314062045026,1.2971991304791746,-68.15602316894105,9.845856767944353,0.0007270538978041388,2.732766269733715e-08,0
2024-02-06 10:04:01.749544,-0.3278284072875976,10.349327087402344,1.177310824394226,0,7.421700000000001e-05,-2.699167143268884e-05,-1.0011639962702738e-09,0.00071507754866457,2.653274462276469e-08,4.187227585092931e-05,1.554064010436084e-09,-1.8143117410927183,83.51008932039629,105.56014169471719,10.421233295723708,7752.624436171695,91.81431174109272,6.48991067960372,-15.56014169471718,10.421233295723708,0.0007168108107553882,2.6597067159986062e-08,0
2024-02-06 10:04:01.824581,-0.27997025847435,10.026285171508787,0.9116979837417604,0,7.503700000000001e-05,-2.7240868885651237e-05,-1.023399337800793e-09,0.0007234315496907235,2.7122533353090357e-08,4.2728769462265065e-05,1.5887504390144935e-09,-1.599490402895957,84.8043382892294,107.07102195167313,10.071542627602089,-4660.243188315353,91.59949040289595,5.195661710770595,-17.071021951673124,10.071542627602089,0.000725204122827033,2.718829324638784e-08,0
2024-02-06 10:04:01.900116,-0.6628355383872986,12.534052848815918,-3.268712520599365,0,7.5535e-05,-2.7475627529069785e-05,-1.0370237454080584e-09,0.0007290490738577842,2.748420102835393e-08,4.214187284258753e-05,1.6098832289484015e-09,-3.0271402203805704,104.61642105712937,-101.46310754406188,12.97020868414162,38375.13810206568,93.02714022038057,-14.616421057129358,-168.53689245593813,12.97020868414162,0.0007307827308083367,2.755083389711391e-08,0
2024-02-06 10:04:01.975298,-0.1794681102037429,9.93056869506836,0.8111958503723145,0,7.5182e-05,-2.7326960935093466e-05,-1.0273510885441334e-09,0.0007250840681552886,2.7227546528788622e-08,4.257562453488261e-05,1.5949305906612779e-09,-1.035353193793421,85.33006281725352,102.47510982764157,9.965261768649786,-39968.96751206185,91.03535319379341,4.669937182746478,-12.475109827641566,9.965261768649786,0.0007268468562848067,2.7293562314683462e-08,0
2024-02-06 10:04:02.065371,0.4881532490253448,9.535738945007324,0.3732936680316925,0,9.0073e-05,-2.502864573399723e-05,-1.4171647579988483e-09,0.0008700204616894721,3.910389730574779e-08,5.139474124415964e-05,2.294586949069137e-09,2.9305256054601037,87.75819826084218,37.405357150758384,9.55551981759527,-4548.998601739872,87.06947439453991,2.241801739157826,52.594642849241616,9.55551981759527,0.0008718964710865587,3.9196789023038885e-08,0
2024-02-06 10:04:02.125351,0.1124666780233383,9.212696075439451,0.205790102481842,0,5.998e-05,-3.406587346633524e-05,-5.279990748510457e-10,0.0005879221341543197,1.716696403738418e-08,4.268155729112774e-05,8.790679231579355e-10,0.6994202188226252,88.72035897842217,61.34288380642708,9.215680511951495,-5665.877053080606,89.30057978117738,1.2796410215778262,28.65711619357292,9.215680511951495,0.0005904529065864525,1.7197563714009334e-08,0
2024-02-06 10:04:02.200253,0.1363957673311233,9.301233291625977,0.588655412197113,0,7.4902e-05,-3.22091107615456e-05,-1.0224767321752647e-09,0.0007260545611619948,2.69705441611392e-08,4.860891527614743e-05,1.5601861389823755e-09,0.8401403840473817,86.37870082661799,76.95436283633346,9.320840077209038,1403.9620471755436,89.15985961595263,3.621299173382009,13.045637163666541,9.320840077209038,0.0007283923937305428,2.7034975343137867e-08,0
2024-02-06 10:04:02.274745,-0.2488624453544616,9.899460792541504,0.9404128789901732,0,7.4492e-05,-3.2186055092550815e-05,-1.0092757231751752e-09,0.0007221184188747406,2.6673668700231677e-08,4.829545627645404e-05,1.5403207428140925e-09,-1.4400547197907094,84.57339340269256,104.82247294520143,9.947141945440652,8407.639320082886,91.44005471979071,5.426606597307447,-14.822472945201417,9.947141945440652,0.0007244469643234948,2.6737161917560608e-08,0
